Date,Tweet,User,Tweet ID,Tweet Url,Cleaned Tweet,Sentiment,Confidence
2022-12-21 10:14:38+00:00,My little shitty laptop is too slow for this kind of shit ~ grdw 🧑️ https://t.co/dHVAw3Nn9X 👊️ https://t.co/B6tAqz5DYU,sassy_commits,1605507026683035649,https://twitter.com/sassy_commits/status/1605507026683035649,little shitty laptop slow kind shit ~ grdw 🧑️ 👊️,negative,0.9284622073173523
2022-12-21 10:14:10+00:00,@Gum8all_tv Hollies,Delsback1,1605506907246034944,https://twitter.com/Delsback1/status/1605506907246034944,8all_tv holly,neutral,0.7680876851081848
2022-12-21 10:13:35+00:00,@leebrackstone @SisterRayStore Brilliant. Had never heard of her despite being an old git who likes sixties singer-songwriters etc,saddlerliterary,1605506760441303040,https://twitter.com/saddlerliterary/status/1605506760441303040,brilliant. never heard despite old git like sixty singer-songwriters etc,positive,0.7462038993835449
2022-12-21 10:13:13+00:00,@georgemontella @JoeYids Playing tonight ?.,Delsback1,1605506670095892491,https://twitter.com/Delsback1/status/1605506670095892491,playing tonight ?.,neutral,0.965086042881012
2022-12-21 10:11:47+00:00,"@lexakb @Buaidh_BhoysHH I’m so fucking jealous right now 😂😂😂😂. I just showed that to angela and her reaction ., oh wow !! Where’s that and can we go ????   That looks amazing Alexa ya jammy git 😂😂😂",kev_bhoy_,1605506310023192576,https://twitter.com/kev_bhoy_/status/1605506310023192576,"_bhoyshh i’m fucking jealous right 😂😂😂😂. showed angela reaction ., oh wow !! where’s go ???? look amazing alexa ya jammy git 😂😂😂",negative,0.49318474531173706
2022-12-21 10:10:16+00:00,@tws4042 What ?. Just to replace with another shower of shit ?.,Delsback1,1605505929016918021,https://twitter.com/Delsback1/status/1605505929016918021,4042 ?. replace another shower shit ?.,negative,0.8915519714355469
2022-12-21 10:10:08+00:00,@cbeekeeping Deal,GitMarvin,1605505894434844672,https://twitter.com/GitMarvin/status/1605505894434844672,deal,neutral,0.6408563852310181
2022-12-21 10:10:02+00:00,"👋 Freshworks is hiring Lead Software Engineer  

🌇 Hyderabad, India, India 
💪 #Frontend #javascript #git #machinelearning #html #jquery 

#tech #softwareengineer #jobs 
https://t.co/FDjBNs2odl",echojobs_io,1605505866710622209,https://twitter.com/echojobs_io/status/1605505866710622209,"👋 freshworks hiring lead software engineer 🌇 hyderabad, india, india 💪 frontend javascript git machinelearning html jquery tech softwareengineer job",positive,0.5057088136672974
2022-12-21 10:09:10+00:00,"Oi, you git!

The freaking elections was announced very last minute, some people have booked their Umrah and Hajj MONTHS before that for THOUSANDS of ringgits.

They nak apply for postal votes tak boleh sebab they’re not considered as pemastautin luar.

And you’re not God! https://t.co/jpRnPWyMPO",maimaimai95,1605505648623353858,https://twitter.com/maimaimai95/status/1605505648623353858,"oi, git! freaking election announced last minute, people booked umrah hajj month thousand ringgits. nak apply postal vote tak boleh sebab they’re considered pemastautin luar. you’re god!",negative,0.6016126871109009
2022-12-21 10:08:55+00:00,"@amber_scho No I'm not going to ""git it!"" 😂 https://t.co/eCB0LzhGEk",GrumpyOldDude12,1605505585880764418,https://twitter.com/GrumpyOldDude12/status/1605505585880764418,"_scho i'm going ""git it!"" 😂",positive,0.4946235120296478
2022-12-21 10:08:37+00:00,@keremmsancakli Al git,edisSSemih,1605505512061050880,https://twitter.com/edisSSemih/status/1605505512061050880,al git,neutral,0.5911343693733215
2022-12-21 10:08:08+00:00,SHIT GIT TOO RELATABLE https://t.co/KY8uZM2WDw,SKZBUREAU,1605505391130877957,https://twitter.com/SKZBUREAU/status/1605505391130877957,shit git relatable,negative,0.5710278153419495
2022-12-21 10:07:49+00:00,"Build, scale, and manage cloud computing environments and development operations. Choose the expert for your project! Join and place your order! https://t.co/BzXVlp8xsF

#DevSecOps #DevOps #Cloud #AWS #Linux #Terraform #Dockerfile #django #git #devopsexpert #Web3 #CloudComputing https://t.co/ZKUiPfjDNd",MirandaMay21,1605505310973562882,https://twitter.com/MirandaMay21/status/1605505310973562882,"build, scale, manage cloud computing environment development operations. choose expert project! join place order! devsecops devops cloud aws linux terraform dockerfile django git devopsexpert web3 cloudcomputing",neutral,0.6839932203292847
2022-12-21 10:07:09+00:00,#kernel  [GIT PULL] pwm: Changes for v6.2-rc1 https://t.co/FbaZBBkDaO,linuxlkml,1605505141226061824,https://twitter.com/linuxlkml/status/1605505141226061824,kernel [git pull] pwm: change v6.2-rc1,neutral,0.8998215794563293
2022-12-21 10:06:32+00:00,@NoContextBrits Pure bully bait - no wonder he's such an obnoxious git. An idol for incels everywhere.,gruggggg,1605504988255383553,https://twitter.com/gruggggg/status/1605504988255383553,pure bully bait - wonder he's obnoxious git. idol incels everywhere.,negative,0.9399015307426453
2022-12-21 10:06:27+00:00,@cbeekeeping Send some,GitMarvin,1605504964784115712,https://twitter.com/GitMarvin/status/1605504964784115712,send,neutral,0.5905361771583557
2022-12-21 10:05:35+00:00,"@majorswanzy Daily Algorand Activity: 111

Daily #Bitcoin Activity: 69

Daily Ethereum Activity: 305 https://t.co/588B7fMVXL",ProofofGitHub,1605504747968004097,https://twitter.com/ProofofGitHub/status/1605504747968004097,daily algorand activity: 111 daily bitcoin activity: 69 daily ethereum activity: 305,neutral,0.9216088056564331
2022-12-21 10:04:52+00:00,Create and clone a repository before starting your project. Easier to avoid git issues.,bonsaisab,1605504567990398976,https://twitter.com/bonsaisab/status/1605504567990398976,create clone repository starting project. easier avoid git issues.,neutral,0.5007231831550598
2022-12-21 10:04:46+00:00,"@ngigi_dr Remember Kidney stones are among the causes of Kidney Failure (obstructive causes)they can happen to block the structures there and in return one may get Kidney failure. Once they are removed or dissolved with special treatment, Kidney function may resume.",Git23092141Rose,1605504542958686208,https://twitter.com/Git23092141Rose/status/1605504542958686208,"_dr remember kidney stone among cause kidney failure (obstructive causes)they happen block structure return one may get kidney failure. removed dissolved special treatment, kidney function may resume.",negative,0.6196852326393127
2022-12-21 10:03:49+00:00,fuck you ~ Dolev 🧑️ https://t.co/kcAQOzfAHX 👊️ https://t.co/1U3ag4wMak,sassy_commits,1605504303531278337,https://twitter.com/sassy_commits/status/1605504303531278337,fuck ~ dolev 🧑️ 👊️,negative,0.8969371914863586
2022-12-21 10:03:49+00:00,fuck you too ~ orbenkalifa 🧑️ https://t.co/kcAQOzfAHX 👊️ https://t.co/Xm1AoTQPs6,sassy_commits,1605504303522775042,https://twitter.com/sassy_commits/status/1605504303522775042,fuck ~ orbenkalifa 🧑️ 👊️,negative,0.9087867736816406
2022-12-21 10:03:30+00:00,High Git - To become drunk.,Burlapping,1605504222291599360,https://twitter.com/Burlapping/status/1605504222291599360,high git - become drunk.,neutral,0.6742781400680542
