Date,Tweet,User,Tweet ID,Tweet Url,Cleaned Tweet,Sentiment,Confidence
2022-12-22 05:56:37+00:00,@little_bret @loganmcansh @remix_run So in the end you'll rarely use HTTP caching directly and leverage hydrogen's internal cache. Is it key/value store based or at HTTP level but on Shopify's storefront API?,pierremartin,1605804482968911877,https://twitter.com/pierremartin/status/1605804482968911877,_bret _run end rarely use http caching directly leverage hydrogen's internal cache. key/value store based http level shopify's storefront api?,neutral,0.8348713517189026
2022-12-22 05:53:22+00:00,"@little_bret @loganmcansh @remix_run Yes I agree, it makes sense and if indeed the more fine grained approach is promoted it doesn't bring much benefits to introduce yet another GraphQL specific way to also defer data.

Developers will most of the time want a different cache strategy for deferred data also.
Thanks!",pierremartin,1605803662608961536,https://twitter.com/pierremartin/status/1605803662608961536,"_bret _run yes agree, make sense indeed fine grained approach promoted bring much benefit introduce yet another graphql specific way also defer data. developer time want different cache strategy deferred data also. thanks!",positive,0.8589731454849243
2022-12-22 05:32:14+00:00,"Finally gotten round to trying out @deno_land. And just in time for 2023! Built using Deno + @remix_run.

https://t.co/2ThBCjiWng",oscarc168,1605798346374856704,https://twitter.com/oscarc168/status/1605798346374856704,finally gotten round trying _land. time 2023! built using deno + _run.,positive,0.7645114064216614
2022-12-22 05:14:57+00:00,Jagged Edge - Let's Get Married (Remix Run DMC) #108soulny #radio #newyork,108soulny,1605793996466524160,https://twitter.com/108soulny/status/1605793996466524160,jagged edge - let's get married (remix run dmc) 108soulny radio newyork,neutral,0.8932439088821411
2022-12-22 03:48:11+00:00,@gustavohenke @remix_run @remix Did you get a chance to play with remix ? I ❤️ store/presenter/view (mvp) pattern that Canva uses for developing frontend components and am trying to come up with something similar for remix to avoid mocking as much as possible. Hooks makes it.,asvny_,1605772160685015041,https://twitter.com/asvny_/status/1605772160685015041,_run get chance play remix ? ❤️ store/presenter/view (mvp) pattern canva us developing frontend component trying come something similar remix avoid mocking much possible. hook make it.,positive,0.5470802783966064
2022-12-22 03:42:29+00:00,@gustavohenke @remix_run @remix Honestly no idea .. could be because they were waiting for esbuild to support it natively.,asvny_,1605770725943611392,https://twitter.com/asvny_/status/1605770725943611392,_run honestly idea .. could waiting esbuild support natively.,neutral,0.6603021621704102
2022-12-22 03:40:07+00:00,@pierremartin @loganmcansh @remix_run Any remix route can easily mix and match those different data queries.,little_bret,1605770130138488832,https://twitter.com/little_bret/status/1605770130138488832,_run remix route easily mix match different data queries.,neutral,0.8576613664627075
2022-12-22 03:38:48+00:00,"@pierremartin @loganmcansh @remix_run For sure! I don't think all data should be queried in a single gql request.

1. Data required for the page, necessary for SEO
2. Secondary data, deferred, not necessary for SEO
3. Dynamic data, or data that changes often
4. Relatively static data, cache heavily",little_bret,1605769800009007104,https://twitter.com/little_bret/status/1605769800009007104,"_run sure! think data queried single gql request. 1. data required page, necessary seo 2. secondary data, deferred, necessary seo 3. dynamic data, data change often 4. relatively static data, cache heavily",neutral,0.8649724125862122
2022-12-22 02:45:02+00:00,"Wonder if music artists hear a remix of their song and think ""that's fucking shit""",LeonJS129,1605756269570281472,https://twitter.com/LeonJS129/status/1605756269570281472,"wonder music artist hear remix song think ""that's fucking shit""",negative,0.8748273849487305
2022-12-22 02:42:19+00:00,"@asvny_ @remix_run @remix I feel like CSS Modules is such a common tool nowadays.
Why did Remix took so long to adopt it?",gustavohenke,1605755584283742208,https://twitter.com/gustavohenke/status/1605755584283742208,_ _run feel like cs module common tool nowadays. remix took long adopt it?,neutral,0.8238576650619507
2022-12-22 00:32:03+00:00,@jonmeyers_io @supabase @remix_run Waiting for the holidays hehe,and3rsonsousa,1605722800421048320,https://twitter.com/and3rsonsousa/status/1605722800421048320,_io _run waiting holiday hehe,positive,0.6505870223045349
2022-12-22 00:30:11+00:00,@kimgayism someone needs to remix run bts and make a holiday remix 😭😭,veautietae,1605722331594121216,https://twitter.com/veautietae/status/1605722331594121216,someone need remix run bts make holiday remix 😭😭,neutral,0.6906882524490356
2022-12-21 23:28:23+00:00,@wallabyjs @remix_run @kentcdodds This is awesome!!!,RightCoastLGND,1605706778641055747,https://twitter.com/RightCoastLGND/status/1605706778641055747,_run awesome!!!,positive,0.976918637752533
2022-12-21 23:11:18+00:00,@colbyfayock Remix + Deno + Auth.js,hypeddev,1605702482327478273,https://twitter.com/hypeddev/status/1605702482327478273,remix + deno + auth.js,neutral,0.9058911204338074
2022-12-21 23:06:14+00:00,@jonmeyers_io @supabase @remix_run am I three of them?,EmmettNaughton,1605701205543395328,https://twitter.com/EmmettNaughton/status/1605701205543395328,_io _run three them?,neutral,0.9389804601669312
2022-12-21 22:32:50+00:00,@wallabyjs @remix_run @kentcdodds Good 👍,mas_ibrafx,1605692798350479361,https://twitter.com/mas_ibrafx/status/1605692798350479361,_run good 👍,positive,0.920724630355835
2022-12-21 22:28:02+00:00,"8 people have already finished my @supabase and @remix_run course! 🚀

Who is going to be #10? 🤔

https://t.co/FbDvj2Owxl https://t.co/JE5wqDhteN",jonmeyers_io,1605691590537879560,https://twitter.com/jonmeyers_io/status/1605691590537879560,8 people already finished _run course! 🚀 going 10? 🤔,neutral,0.7324689626693726
