Date,Tweet,User,Tweet ID,Tweet Url,Cleaned Tweet,Sentiment,Confidence
2022-12-21 10:20:24+00:00,Windows Server with PowerShell: Basics https://t.co/B9YtcApBmQ,Getintocourse,1605508475991343104,https://twitter.com/Getintocourse/status/1605508475991343104,window server powershell: basic,neutral,0.8480165600776672
2022-12-21 10:17:55+00:00,"PowerShell for Beginners and Advanced Users NKBB4B6

https://t.co/X1xhhAGQYM https://t.co/JvmzXuGZvh",bartell37feuy,1605507853044678656,https://twitter.com/bartell37feuy/status/1605507853044678656,powershell beginner advanced user nkbb4b6,neutral,0.7780016660690308
2022-12-21 10:04:15+00:00,New Command: Unlock Record Item that has been labeled by a Purview Retention Label https://t.co/THObPMmwxF #github #TypeScript #JavaScript #SCSS #HTML #PowerShell #Dockerfile,first_issues,1605504411736104961,https://twitter.com/first_issues/status/1605504411736104961,new command: unlock record item labeled purview retention label github typescript javascript sc html powershell dockerfile,neutral,0.9204635620117188
2022-12-21 10:03:26+00:00,"PowerShell 7 for IT Professionals: A Guide to Using PowerShell 7 to Manage Windows Systems HMRDATO

https://t.co/DuLets8v9e https://t.co/QaVvI4ZfPn",hilda85ek,1605504208421015552,https://twitter.com/hilda85ek/status/1605504208421015552,powershell 7 professionals: guide using powershell 7 manage window system hmrdato,neutral,0.927807092666626
2022-12-21 10:03:25+00:00,"Windows PowerShell Best Practices AVQW92O

https://t.co/QqDSVFgbIN https://t.co/hI1mM2f2Ph",lynch43ngmkc,1605504201370439680,https://twitter.com/lynch43ngmkc/status/1605504201370439680,window powershell best practice avqw92o,neutral,0.7399101853370667
2022-12-21 10:03:24+00:00,"PowerShell for Office 365: Automate Office 365 administrative tasks 3QAOZUU

https://t.co/WnYbPwCu0O https://t.co/6wyuSHARNB",douglas68zrlf,1605504198304333824,https://twitter.com/douglas68zrlf/status/1605504198304333824,powershell office 365: automate office 365 administrative task 3qaozuu,neutral,0.8752115964889526
2022-12-21 09:53:52+00:00,"Learn dbatools in a Month of Lunches: Automating SQL server tasks with PowerShell commands USQ4O8D

https://t.co/8mAgkEtszI https://t.co/PbFQQUMCqv",FRobertszml,1605501800945053697,https://twitter.com/FRobertszml/status/1605501800945053697,learn dbatools month lunches: automating sql server task powershell command usq4o8d,neutral,0.8943358063697815
2022-12-21 09:49:16+00:00,@Jean_Maes_1994 @ippsec @Alh4zr3d @1njection You forget the cmd.exe to run powershell to be a real ninja in your customer network,Sh0ckFR,1605500644042776576,https://twitter.com/Sh0ckFR/status/1605500644042776576,_maes_1994 4zr3d @1njection forget cmd.exe run powershell real ninja customer network,neutral,0.7511422038078308
2022-12-21 09:48:42+00:00,How to Login with Service principal using Azure Powershell https://t.co/olkfGvdLXC via @YouTube,subhadevjena,1605500500761157632,https://twitter.com/subhadevjena/status/1605500500761157632,login service principal using azure powershell via,neutral,0.9219197034835815
2022-12-21 09:42:50+00:00,"@Steve_MSFT Wow, the new #PowerShell 7.4.0-preview.1 update is packed with goodies! My favorite so far is the [ValidateNotNullOrWhiteSpace()] attribute. But that's just the tip of the iceberg. Improved tab completion and many, many more enhancements. #PureGold",kborowinski,1605499022277349376,https://twitter.com/kborowinski/status/1605499022277349376,"_msft wow, new powershell 7.4.0-preview.1 update packed goodies! favorite far [validatenotnullorwhitespace()] attribute. that's tip iceberg. improved tab completion many, many enhancements. puregold",positive,0.9851229786872864
