Date,Tweet,User,Tweet ID,Tweet Url,Cleaned Tweet,Sentiment,Confidence
2022-12-21 04:27:36+00:00,"SQL Tutorials 

Link - https://t.co/3ChtHrepIY

#SQL #100DaysOfCode #CodeNewbies #WomenWhoCode #DEVCommunity #DevOps #code #Coding #LearnToCode #DataScience #databases #PHP #Java #mysql #softwareengineering #programming https://t.co/p9l5EtknQf",rasangarocks,1605419693010956288,https://twitter.com/rasangarocks/status/1605419693010956288,sql tutorial link - sql 100daysofcode codenewbies womenwhocode devcommunity devops code coding learntocode datascience database php java mysql softwareengineering programming,neutral,0.8389154076576233
2022-12-21 04:27:33+00:00,"[ wts / lfb ]

treasure jikjin pop up md pcs

- 89 php ea
- for every tworld pc, must take a ch2 / ch3 concept pc❗️
- not for sensitive w marks❗️

🏷 : ph treasure world chapter 2 3 junghwan jeongwoo haruto doyoung dobby yedam jaehyuk jaehyuk mashiho yoshi jihoon hyunsuk specs https://t.co/OcI7HauNsZ",trsrbox,1605419680776482816,https://twitter.com/trsrbox/status/1605419680776482816,"[ wts / lfb ] treasure jikjin pop md pc - 89 php ea - every tworld pc, must take ch2 / ch3 concept pc❗️ - sensitive w marks❗️ 🏷 : ph treasure world chapter 2 3 junghwan jeongwoo haruto doyoung dobby yedam jaehyuk jaehyuk mashiho yoshi jihoon hyunsuk spec",neutral,0.9130616784095764
2022-12-21 04:27:20+00:00,"txt lightstick moabong
— used only @ act:lovesick tour in mnl
— great condition
— COMPLETE WITH THE PCS

*freebies: loser = lover cash &amp; confetti from con!

PHP 2500 + pf &amp; lsf
DOP: 2 months installment

🏷 wts txt onhand ph ww yeonjun soobin taehyun hueningkai beomgyu https://t.co/6XMPa9Un49",norenhyuckist,1605419625985978368,https://twitter.com/norenhyuckist/status/1605419625985978368,txt lightstick moabong — used @ act:lovesick tour mnl — great condition — complete pc *freebies: loser = lover cash &amp; confetti con! php 2500 + pf &amp; lsf dop: 2 month installment 🏷 wts txt onhand ph ww yeonjun soobin taehyun hueningkai beomgyu,positive,0.7930833101272583
2022-12-21 04:27:14+00:00,"wts lfb ph help rt 
 
— Jeongwoo Rawr - 180 php 

  ✷ PAYO or 3 days reservation
  ✷ gcash, sco
  ✷ dm or reply to claim

🏷 treasure jeongwoo pc photocard rawr https://t.co/qHZhxe3qei",markmysolace_,1605419599255973888,https://twitter.com/markmysolace_/status/1605419599255973888,"wts lfb ph help rt — jeongwoo rawr - 180 php ✷ payo 3 day reservation ✷ gcash, sco ✷ dm reply claim 🏷 treasure jeongwoo pc photocard rawr",neutral,0.8940309286117554
2022-12-21 04:26:57+00:00,"new jeno set

- ice acrylic set
- kpopmerch vce pob
- mumo ver A pob

PHP 3k + pf &amp; lsf

DOP: 500dp, rembal for jan. 30

🏷 wts nct dream glimo md acrylic &amp; photocard set jeno elsa ice poca mumo pob onhand ph ww ina th sg can eu uk usa worldwide shipping ✅ https://t.co/zPtcy5Kl1E",norenhyuckist,1605419527214206976,https://twitter.com/norenhyuckist/status/1605419527214206976,"new jeno set - ice acrylic set - kpopmerch vce pob - mumo ver pob php 3k + pf &amp; lsf dop: 500dp, rembal jan. 30 🏷 wts nct dream glimo md acrylic &amp; photocard set jeno elsa ice poca mumo pob onhand ph ww ina th sg eu uk usa worldwide shipping ✅",neutral,0.8697720766067505
2022-12-21 04:26:46+00:00,"wts lfb ph

items: tss ch2 album light green pcs

selfie pc — 130 php each
unit pc — 90 php each
concept pc — 70 php

— all on hand
— payo
— mod: sco

🏷️ treasure hello hyunsuk junghwan jaehyuk jihoon yoshikyu hajeongwoo https://t.co/g9NUOpZ6fQ",jexngwxxscart,1605419484260491266,https://twitter.com/jexngwxxscart/status/1605419484260491266,wts lfb ph items: tss ch2 album light green pc selfie pc — 130 php unit pc — 90 php concept pc — 70 php — hand — payo — mod: sco 🏷️ treasure hello hyunsuk junghwan jaehyuk jihoon yoshikyu hajeongwoo,neutral,0.9034677743911743
2022-12-21 04:26:31+00:00,"[ wts / lfb ]

rcbyt : https://t.co/rB6cHtQHOj 

onhand tss unsealed albums - no pcs and pb postcards

• pb - 185 php 
• digipack - 139 php
• kit - 335 php (choose 1 khino)

🏷 : ph treasure second step chapter one blue green haruto jeongwoo doyoung junghwan yoshi https://t.co/UWUw5xT7JJ",trsrbox,1605419418921885696,https://twitter.com/trsrbox/status/1605419418921885696,[ wts / lfb ] rcbyt : onhand tss unsealed album - pc pb postcard • pb - 185 php • digipack - 139 php • kit - 335 php (choose 1 khino) 🏷 : ph treasure second step chapter one blue green haruto jeongwoo doyoung junghwan yoshi,neutral,0.9438398480415344
2022-12-21 04:26:31+00:00,"JENO SET
— dream vibe shirt w/ jeno wink pc
— glitch mode shirt w/ jeno pc

PHP 5500 + pf &amp; lsf
DOP: 1k dp, rembal for installment until feb

🏷 wts nct dream ONHAND ph ww ina th sg can usa eu uk kr jeno smiley glimo photocard poca rush sale long dop https://t.co/m59Uy0FVN1",norenhyuckist,1605419418879610880,https://twitter.com/norenhyuckist/status/1605419418879610880,"jeno set — dream vibe shirt w/ jeno wink pc — glitch mode shirt w/ jeno pc php 5500 + pf &amp; lsf dop: 1k dp, rembal installment feb 🏷 wts nct dream onhand ph ww ina th sg usa eu uk kr jeno smiley glimo photocard poca rush sale long dop",neutral,0.8684206008911133
2022-12-21 04:26:28+00:00,"WTS LFB PH

750 php

NCT Dream Candy Ktown4u special gift tingi (pob pc + sealed photobook + pob folded poster)

✅Jisung

Normal ETA 
DOP: January 15
MOP: gcash bdo bpi
MOD: flash express, sco (j&amp;t)

Reply or dm to claim https://t.co/t6DY4pil3V",parkpuppyy,1605419404971626500,https://twitter.com/parkpuppyy/status/1605419404971626500,"wts lfb ph 750 php nct dream candy ktown4u special gift tingi (pob pc + sealed photobook + pob folded poster) ✅jisung normal eta dop: january 15 mop: gcash bdo bpi mod: flash express, sco (j&amp;t) reply dm claim",neutral,0.8502616286277771
2022-12-21 04:25:59+00:00,"✷ wts Ifb nct 127 nct dream ph only! help rt!

#214_sells
jaemin wb kihno
jeno hot sauce boring &amp; chilling ver 
taeyong sticker pb ver (teddyong)
mark hello future, future ver kihno

- php 1950 set + pf&amp;lsf! for today!
- can tingi, pls dm! https://t.co/eLMFmzwuLy",214site,1605419285337473024,https://twitter.com/214site/status/1605419285337473024,"✷ wts ifb nct 127 nct dream ph only! help rt! 214_sells jaemin wb kihno jeno hot sauce boring &amp; chilling ver taeyong sticker pb ver (teddyong) mark hello future, future ver kihno - php 1950 set + pf&amp;lsf! today! - tingi, pls dm!",neutral,0.8624810576438904
